1.425638161264263515e-01,-3.605499460101604936e-01,-4.833425302189043871e-01,-2.048937343508990816e-01,-1.551485310043732440e-18,0.000000000000000000e+00
1.553576686397762918e-01,-3.629567356803676814e-01,-4.807747420985373776e-01,-2.029231685495679616e-01,-1.616334555816439150e-18,0.000000000000000000e+00
1.681004582711509154e-01,-3.655724628535955145e-01,-4.779817622610764705e-01,-2.007866502230152006e-01,-1.599282115980278325e-18,0.000000000000000000e+00
1.807883777803706293e-01,-3.683969348544258726e-01,-4.749632274803318177e-01,-1.984855829530691174e-01,-1.366311815061842847e-18,0.000000000000000000e+00
1.934177232672577573e-01,-3.714299539176613152e-01,-4.717187352359207830e-01,-1.960214606458549058e-01,-1.587668694580038381e-18,0.000000000000000000e+00
1.962008408790563985e-01,-3.560280731106821861e-01,-4.881640103563915645e-01,-2.086022022999126369e-01,-1.682097279846245629e-18,0.000000000000000000e+00
1.987750764374091872e-01,-3.402823389467186654e-01,-5.048913440739436487e-01,-2.216576826122131638e-01,-1.703453366868756192e-18,0.000000000000000000e+00
2.014087356314117339e-01,-3.246938449495057055e-01,-5.213669630282089518e-01,-2.347826331552338164e-01,-1.627948510672701441e-18,0.000000000000000000e+00
2.041119098057338210e-01,-3.092739843585036730e-01,-5.375817065375558812e-01,-2.479683813342626053e-01,-1.608086118429982517e-18,0.000000000000000000e+00
2.068875742261256090e-01,-2.940212459063598072e-01,-5.535402100986295260e-01,-2.612172986629709981e-01,-1.661079694944280993e-18,0.000000000000000000e+00
2.097386462968548193e-01,-2.789343468672413340e-01,-5.692469386131969733e-01,-2.745320003651535723e-01,-1.636471125081264571e-18,0.000000000000000000e+00
2.126681931625785948e-01,-2.640125938988432952e-01,-5.847058367575381777e-01,-2.879150231056002429e-01,-1.544266124982600679e-18,0.000000000000000000e+00
2.156794476016314355e-01,-2.492558948054006407e-01,-5.999203503670138549e-01,-3.013687938444775116e-01,-1.600675957093532435e-18,0.000000000000000000e+00
2.187758193308084742e-01,-2.346647631308285409e-01,-6.148934563407033593e-01,-3.148956045998191899e-01,-1.544501087881099757e-18,0.000000000000000000e+00
2.219609070512723048e-01,-2.202403246611586429e-01,-6.296276916370274757e-01,-3.284975848752719196e-01,-1.571958253824693837e-18,0.000000000000000000e+00
2.252385114657633469e-01,-2.059843257249721893e-01,-6.441251815898456634e-01,-3.421766712698284807e-01,-1.590715333787599378e-18,0.000000000000000000e+00
2.286126493624006939e-01,-1.918991428972010027e-01,-6.583876680248615942e-01,-3.559345740181453777e-01,-1.635475539893655960e-18,0.000000000000000000e+00
2.320875688658899372e-01,-1.779877936642052239e-01,-6.724165376518123072e-01,-3.697727402375297623e-01,-1.608566242309733195e-18,0.000000000000000000e+00
2.356677659675031067e-01,-1.642539475579570807e-01,-6.862128511979358469e-01,-3.836923136876309592e-01,-1.633372978256166378e-18,0.000000000000000000e+00
2.393580024570916287e-01,-1.507019372085758036e-01,-6.997773737374745062e-01,-3.976940908890225224e-01,-1.662768584972103384e-18,0.000000000000000000e+00
2.431633253936737182e-01,-1.373367686983181235e-01,-7.131106066583480230e-01,-4.117784734994267559e-01,-1.728727916838733944e-18,0.000000000000000000e+00
2.470890882659786403e-01,-1.241641305279423818e-01,-7.262128216882741683e-01,-4.259454169134030410e-01,-1.706766430856207058e-18,0.000000000000000000e+00
2.511409740109168398e-01,-1.111904004303711085e-01,-7.390840973757683008e-01,-4.401943751347531797e-01,-1.654984040639696763e-18,0.000000000000000000e+00
2.553250200764967115e-01,-9.842264918964740983e-02,-7.517243583838607579e-01,-4.545242420723327181e-01,-1.617790243578769795e-18,0.000000000000000000e+00
2.596476457364659263e-01,-8.586864054906487298e-02,-7.641334179030602192e-01,-4.689332895305330373e-01,-1.562499570082594854e-18,0.000000000000000000e+00
2.641156818871819301e-01,-7.353682622569605865e-02,-7.763110234221278771e-01,-4.834191023057654579e-01,-1.511969864692345705e-18,0.000000000000000000e+00
2.687364035832262021e-01,-6.143633499484313365e-02,-7.882569060079126499e-01,-4.979785109592891890e-01,-1.532240144371074331e-18,0.000000000000000000e+00
2.735175655973861586e-01,-4.957695477358563946e-02,-7.999708331364684399e-01,-5.126075230127346005e-01,-1.559036017734371316e-18,0.000000000000000000e+00
2.784674413232215429e-01,-3.796910662457461672e-02,-8.114526649853376350e-01,-5.273012535022562064e-01,-1.512243050175766286e-18,0.000000000000000000e+00
2.835948653749104653e-01,-2.662380962689845851e-02,-8.227024139406562409e-01,-5.420538560250844906e-01,-1.509378674085054515e-18,0.000000000000000000e+00
2.889092802798687853e-01,-1.555263562747167920e-02,-8.337203068934029293e-01,-5.568584556110578454e-01,-1.583707764435032295e-18,0.000000000000000000e+00
2.944207877052512079e-01,-4.767653000520869107e-03,-8.445068496992668150e-01,-5.717070849422242196e-01,-1.556046963752716754e-18,0.000000000000000000e+00
3.001402047103701731e-01,5.718641290528824958e-03,-8.550628929608589113e-01,-5.865906256145959619e-01,-1.515887380787579297e-18,0.000000000000000000e+00
3.060791255738471439e-01,1.589340181224601495e-02,-8.653896980661938132e-01,-6.014987562750073735e-01,-1.631076857795478926e-18,0.000000000000000000e+00
3.122499898075078995e-01,2.574352716757461607e-02,-8.754890021927583810e-01,-6.164199095592971522e-01,-1.581333724489621821e-18,0.000000000000000000e+00
2.933551054689529924e-01,2.894514516308820465e-02,-8.787976229558758234e-01,-6.213854083401177952e-01,-1.631758430791641480e-18,0.000000000000000000e+00
2.735267908491416100e-01,3.175007710576827069e-02,-8.817080435681586836e-01,-6.257843026309362067e-01,-1.515618070489193240e-18,0.000000000000000000e+00
2.534556265172174250e-01,3.433212598996825821e-02,-8.843977666605177257e-01,-6.298753936230614414e-01,-1.688162296632144556e-18,0.000000000000000000e+00
2.331730581970113680e-01,3.669830038169695496e-02,-8.868721002580896018e-01,-6.336607937603292440e-01,-1.761758020930730678e-18,0.000000000000000000e+00
2.126932055008811384e-01,3.885081891462911774e-02,-8.891313680557566546e-01,-6.371355595979500963e-01,-2.132689112913858929e-18,0.000000000000000000e+00
1.920306090869189353e-01,4.079171823678336140e-02,-8.911757224405585376e-01,-6.402949404553872625e-01,-2.139315290425923309e-18,0.000000000000000000e+00
1.712006792698392010e-01,4.252295371530743356e-02,-8.930052850791526664e-01,-6.431346001189408579e-01,-2.173961772356601106e-18,0.000000000000000000e+00
1.502196565030178010e-01,4.404637208290983902e-02,-8.946201535263944571e-01,-6.456506332913686252e-01,-2.374362411674285165e-18,0.000000000000000000e+00
1.291045489212295783e-01,4.536368197445846129e-02,-8.960204043000399299e-01,-6.478395744815558244e-01,-1.939162739668172915e-18,0.000000000000000000e+00
1.078730601967982095e-01,4.647642644996561462e-02,-8.972060960162412391e-01,-6.496984051974978858e-01,-2.078317642055445110e-18,0.000000000000000000e+00
8.654350867085194854e-02,4.738595808321948571e-02,-8.981772725296698345e-01,-6.512245597653646412e-01,-2.271675810620061241e-18,0.000000000000000000e+00
